23,DEAD_POETS_SOCIETY_2,5,4,5,5,3,1,1,1,1,1,1,5,5,1,5,5,3,1,4.03,0.811
23,FOREST_GUMP,4,5,5,5,3,1,1,1,1,1,1,5,5,1,5,5,5,1,4.598,0.801
23,SE7EN_1,5,4,5,3,3,1,4,4,1,1,1,1,1,1,1,3,1,1,1.787,2.855
23,SE7EN_3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
23,THE_PROFESSIONAL,4,4,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0.895,1.439
23,SOMETHING_ABOUT_MARY,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.42,0.762
23,TRAINSPOTTING,5,4,5,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1.364,0.763
28,A_FISH_CALLED_WANDA,2,4,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0.908,0.771
28,AMERICAN_HISTORY_X,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
28,CHILDS_PLAY_II,2,3,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,0.891,1.646
28,COPYCAT,1,4,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,0.906,0.913
31,A_FISH_CALLED_WANDA,4,4,3,4,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1.25,0.765
31,AMERICAN_HISTORY_X,3,1,2,1,2,3,3,4,2,4,1,1,1,1,1,1,1,1,0.875,2.505
31,CHILDS_PLAY_II,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0.908,0.771
31,COPYCAT,3,5,3,1,1,3,2,3,3,4,1,1,1,1,1,1,1,1,0.889,1.788
31,DEAD_POETS_SOCIETY_1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.904,0.978
31,DEAD_POETS_SOCIETY_2,3,5,2,3,1,1,1,2,1,1,2,3,1,1,3,1,1,1,1.49,0.968
31,FOREST_GUMP,3,3,3,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1.087,0.768
31,SE7EN_1,3,3,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0.904,0.978
31,SE7EN_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
31,THE_PROFESSIONAL,2,5,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0.907,0.842
31,SOMETHING_ABOUT_MARY,2,4,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0.908,0.771
31,TRAINSPOTTING,2,2,2,2,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1.022,0.769
33,A_FISH_CALLED_WANDA,3,1,4,1,3,2,3,4,2,3,1,1,1,1,2,1,1,1,0.875,2.483
33,AMERICAN_HISTORY_X,3,1,2,1,2,3,3,3,3,5,1,1,1,1,1,1,1,1,0.879,2.298
33,CHILDS_PLAY_II,1,1,2,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,0.907,0.842
33,COPYCAT,2,1,3,1,1,3,2,3,2,3,1,1,1,1,1,1,1,1,0.889,1.788
33,DEAD_POETS_SOCIETY_1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0.908,0.771
33,DEAD_POETS_SOCIETY_2,4,1,2,2,1,1,1,1,1,1,1,2,1,1,3,2,1,1,1.547,0.759
34,A_FISH_CALLED_WANDA,3,2,3,4,1,1,1,1,3,2,3,2,1,2,1,1,1,2,1.429,0.762
34,AMERICAN_HISTORY_X,1,3,3,1,3,3,4,4,4,4,2,1,1,1,1,1,1,1,0.865,3.015
34,CHILDS_PLAY_II,1,3,3,1,2,1,5,5,4,4,3,1,1,1,1,1,1,1,0.855,3.492
34,COPYCAT,1,3,3,1,3,1,3,3,3,3,3,1,1,1,1,1,1,1,0.88,2.205
34,DEAD_POETS_SOCIETY_1,2,3,3,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,0.88,2.205
34,DEAD_POETS_SOCIETY_2,4,4,4,4,2,1,1,1,1,1,2,4,4,1,4,3,2,1,2.762,0.786
34,FOREST_GUMP,4,4,4,4,1,1,1,1,1,1,1,4,4,1,4,3,4,1,3.331,0.727
34,SE7EN_1,2,2,3,1,2,3,1,1,3,3,1,1,1,1,1,1,1,1,0.905,0.962
34,SE7EN_3,1,2,3,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,0.904,0.978
34,THE_PROFESSIONAL,3,3,3,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,0.894,1.488
34,SOMETHING_ABOUT_MARY,4,5,4,4,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1.892,0.754
34,TRAINSPOTTING,2,5,2,2,1,1,1,1,5,5,3,1,1,1,1,1,1,1,1.022,0.769
35,A_FISH_CALLED_WANDA,4,2,4,4,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2.238,0.747
35,AMERICAN_HISTORY_X,4,2,4,2,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1.368,0.762
35,CHILDS_PLAY_II,4,2,4,3,1,1,2,2,1,1,3,3,1,1,1,2,1,1,1.827,1.422
35,COPYCAT,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.022,0.769
35,DEAD_POETS_SOCIETY_1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0.907,0.82
35,DEAD_POETS_SOCIETY_2,4,4,4,4,1,1,1,1,1,1,1,3,3,1,3,3,2,1,2.584,0.74
35,FOREST_GUMP,4,2,4,3,1,1,1,1,1,1,1,3,3,1,2,2,2,1,2.124,0.749
35,SE7EN_1,4,2,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1.482,0.76
35,SE7EN_3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
35,THE_PROFESSIONAL,4,4,4,3,1,1,1,1,1,1,1,2,2,1,2,3,2,1,2.291,0.745
35,SOMETHING_ABOUT_MARY,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
35,TRAINSPOTTING,4,3,4,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1.368,0.762
36,A_FISH_CALLED_WANDA,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,AMERICAN_HISTORY_X,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,CHILDS_PLAY_II,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,COPYCAT,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,DEAD_POETS_SOCIETY_1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,DEAD_POETS_SOCIETY_2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,FOREST_GUMP,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,SE7EN_1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,SE7EN_3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,THE_PROFESSIONAL,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,SOMETHING_ABOUT_MARY,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
36,TRAINSPOTTING,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
37,A_FISH_CALLED_WANDA,4,1,3,3,1,2,2,2,3,2,4,4,4,2,2,2,3,2,2.573,1.48
37,AMERICAN_HISTORY_X,1,1,2,1,4,3,4,4,2,3,2,2,2,2,2,2,1,1,1.389,3.054
37,CHILDS_PLAY_II,3,2,3,2,2,2,5,5,2,2,4,2,2,2,2,1,1,1,1.147,3.558
37,COPYCAT,3,4,3,3,2,2,2,2,2,2,4,2,2,2,2,2,1,1,1.646,1.545
37,DEAD_POETS_SOCIETY_1,4,5,4,2,3,1,3,3,1,1,3,1,1,1,1,1,1,1,0.994,2.203
37,DEAD_POETS_SOCIETY_2,5,5,5,4,1,1,1,1,1,1,4,4,4,1,3,4,3,1,3.393,0.725
37,FOREST_GUMP,4,3,4,4,3,1,1,1,1,1,2,4,4,1,2,2,2,1,2.415,0.842
37,SE7EN_1,4,3,4,1,2,1,1,3,1,1,3,2,1,1,1,1,1,1,1.078,1.231
37,SE7EN_3,2,2,2,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,0.882,2.107
37,THE_PROFESSIONAL,4,3,4,2,3,2,2,4,1,1,3,1,1,1,1,1,1,1,0.998,2.02
37,SOMETHING_ABOUT_MARY,4,3,4,4,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2.058,0.799
37,TRAINSPOTTING,4,3,3,1,1,1,1,1,5,3,3,1,1,1,1,1,1,1,0.908,0.771
40,A_FISH_CALLED_WANDA,1,3,3,2,2,3,2,1,4,2,1,1,1,1,1,1,1,2,1.01,1.421
40,AMERICAN_HISTORY_X,1,2,2,1,3,4,1,1,3,3,1,1,1,1,1,1,1,2,0.903,1.082
40,CHILDS_PLAY_II,1,3,2,1,1,2,4,4,2,1,1,1,1,1,1,1,1,1,0.868,2.846
40,COPYCAT,2,2,3,1,3,3,3,4,1,1,1,1,1,1,1,1,1,1,0.874,2.554
40,DEAD_POETS_SOCIETY_1,2,3,3,2,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1.003,1.742
40,DEAD_POETS_SOCIETY_2,4,4,4,4,1,1,1,1,1,1,1,4,4,1,3,4,3,1,3.393,0.725
40,FOREST_GUMP,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1.831,0.754
40,SE7EN_1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
40,SE7EN_3,4,3,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,0.9,1.185
40,THE_PROFESSIONAL,5,5,5,2,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1.195,1.071
40,SOMETHING_ABOUT_MARY,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.022,0.769
40,TRAINSPOTTING,3,5,3,2,1,1,1,1,5,1,4,1,1,1,1,1,1,1,1.022,0.769
41,A_FISH_CALLED_WANDA,4,2,0,5,1,1,1,1,1,1,3,2,3,1,1,4,3,1,3.149,0.729
41,AMERICAN_HISTORY_X,1,2,1,1,4,5,5,5,5,5,4,1,1,1,1,1,1,3,0.849,3.874
41,CHILDS_PLAY_II,1,1,1,1,4,3,5,5,5,5,5,1,1,1,1,1,1,1,0.851,3.732
41,COPYCAT,1,2,4,1,3,2,5,5,3,3,5,1,1,1,1,1,1,1,0.853,3.612
41,DEAD_POETS_SOCIETY_1,1,2,3,1,5,1,5,5,3,3,3,1,1,4,1,1,1,2,0.852,3.639
41,DEAD_POETS_SOCIETY_2,5,3,4,3,1,1,1,1,1,1,3,5,5,1,5,4,3,1,3.458,0.724
41,FOREST_GUMP,5,4,4,3,1,1,1,1,1,1,3,5,5,1,5,5,5,1,4.372,0.707
41,SE7EN_1,3,3,4,1,1,1,5,4,3,3,2,1,1,1,1,1,1,1,0.86,3.236
41,SE7EN_3,2,2,4,1,1,1,4,3,1,3,3,1,1,1,1,1,1,1,0.873,2.568
41,THE_PROFESSIONAL,5,3,5,1,2,1,4,4,1,1,2,5,5,4,5,1,1,1,1.584,2.812
41,SOMETHING_ABOUT_MARY,4,4,4,4,1,1,1,1,1,1,2,4,5,2,3,3,4,1,3.331,0.727
41,TRAINSPOTTING,1,4,3,1,5,2,4,5,5,5,4,1,1,1,1,1,1,5,0.86,3.249
42,A_FISH_CALLED_WANDA,4,3,3,2,2,2,2,4,4,3,4,1,1,4,1,3,2,4,1.975,1.952
42,AMERICAN_HISTORY_X,2,3,4,1,5,5,4,4,3,3,3,1,1,1,1,1,2,1,1.145,3.25
42,CHILDS_PLAY_II,1,2,1,1,1,1,5,4,1,1,4,1,1,1,1,1,1,2,0.86,3.236
42,COPYCAT,2,1,2,1,4,4,4,4,2,1,4,1,1,1,1,1,1,2,0.863,3.135
